EVALUACIÓN SOBRE CARPETA (modelo M + cascada 9-12)
==================================================

Carpeta imágenes: C:\Users\jlaco\OneDrive\Escritorio\1\Procesado de Señales Multimedia\Proyecto\ProyectoPSM\Database\SEGMENTED_local

[   1/1923] 01_000_10_001.jpg | REAL=01 | PRED_BASE=01 | PRED_FINAL=01 | REF=none | ORI=000/10 (s=0.904 g=0.025) | OK
[ 573/1923] 04_225_10_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/10 (s=0.962 g=0.209) | OK
[ 574/1923] 04_225_10_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/10 (s=0.964 g=0.206) | OK
[ 575/1923] 04_225_10_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/10 (s=0.991 g=0.224) | OK
[ 576/1923] 04_225_10_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/10 (s=0.985 g=0.219) | OK
[ 577/1923] 04_225_40_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/40 (s=0.994 g=0.229) | OK
[ 578/1923] 04_225_40_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/40 (s=0.989 g=0.214) | OK
[ 579/1923] 04_225_40_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/40 (s=0.955 g=0.170) | OK
[ 580/1923] 04_225_40_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/40 (s=0.982 g=0.215) | OK
[ 581/1923] 04_225_40_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/40 (s=0.973 g=0.212) | OK
[ 582/1923] 04_225_70_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/70 (s=0.984 g=0.143) | OK
[ 583/1923] 04_225_70_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/70 (s=0.884 g=0.000) | OK
[ 584/1923] 04_225_70_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/70 (s=0.961 g=0.056) | OK
[ 585/1923] 04_225_70_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/70 (s=0.969 g=0.126) | OK
[ 586/1923] 04_225_70_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/70 (s=0.979 g=0.144) | OK
[ 587/1923] 04_225_90_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/90 (s=0.952 g=0.045) | OK
[ 588/1923] 04_225_90_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/90 (s=0.996 g=0.109) | OK
[ 589/1923] 04_225_90_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/90 (s=0.996 g=0.109) | OK
[ 590/1923] 04_225_90_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/90 (s=0.965 g=0.066) | OK
[ 591/1923] 04_225_90_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=225/90 (s=0.988 g=0.104) | OK
[ 592/1923] 04_270_10_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/10 (s=0.947 g=0.263) | OK
[ 593/1923] 04_270_10_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/10 (s=0.968 g=0.276) | OK
[ 594/1923] 04_270_10_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/10 (s=0.966 g=0.263) | OK
[ 595/1923] 04_270_10_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/10 (s=0.985 g=0.293) | OK
[ 596/1923] 04_270_10_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/10 (s=0.991 g=0.299) | OK
[ 597/1923] 04_270_40_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/40 (s=0.990 g=0.247) | OK
[ 598/1923] 04_270_40_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/40 (s=0.987 g=0.240) | OK
[ 599/1923] 04_270_40_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/40 (s=0.984 g=0.232) | OK
[ 600/1923] 04_270_40_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/40 (s=0.981 g=0.252) | OK
[ 601/1923] 04_270_40_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/40 (s=0.988 g=0.245) | OK
[ 602/1923] 04_270_70_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/70 (s=0.935 g=0.057) | OK
[ 603/1923] 04_270_70_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/70 (s=0.935 g=0.057) | OK
[ 604/1923] 04_270_70_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/70 (s=0.971 g=0.124) | OK
[ 605/1923] 04_270_70_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/70 (s=0.976 g=0.101) | OK
[ 606/1923] 04_270_70_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/70 (s=0.976 g=0.112) | OK
[ 607/1923] 04_270_90_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/90 (s=0.969 g=0.077) | OK
[ 608/1923] 04_270_90_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/90 (s=0.981 g=0.091) | OK
[ 609/1923] 04_270_90_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/90 (s=0.989 g=0.095) | OK
[ 610/1923] 04_270_90_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/90 (s=0.971 g=0.097) | OK
[ 611/1923] 04_270_90_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=270/90 (s=0.968 g=0.089) | OK
[ 612/1923] 04_315_10_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/10 (s=0.966 g=0.093) | OK
[ 613/1923] 04_315_10_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/10 (s=0.989 g=0.118) | OK
[ 614/1923] 04_315_10_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/10 (s=0.962 g=0.100) | OK
[ 615/1923] 04_315_10_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/10 (s=0.983 g=0.100) | OK
[ 616/1923] 04_315_10_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/10 (s=0.984 g=0.103) | OK
[ 617/1923] 04_315_40_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/40 (s=0.969 g=0.086) | OK
[ 618/1923] 04_315_40_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/40 (s=0.981 g=0.077) | OK
[ 619/1923] 04_315_40_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/40 (s=0.977 g=0.067) | OK
[ 620/1923] 04_315_40_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/40 (s=0.940 g=0.076) | OK
[ 621/1923] 04_315_40_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/40 (s=0.946 g=0.072) | OK
[ 622/1923] 04_315_70_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/70 (s=0.978 g=0.072) | OK
[ 623/1923] 04_315_70_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/70 (s=0.993 g=0.081) | OK
[ 624/1923] 04_315_70_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/70 (s=0.993 g=0.083) | OK
[ 625/1923] 04_315_70_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/70 (s=0.959 g=0.050) | OK
[ 626/1923] 04_315_70_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/70 (s=0.972 g=0.074) | OK
[ 627/1923] 04_315_90_001.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/90 (s=0.948 g=0.016) | OK
[ 628/1923] 04_315_90_002.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/90 (s=0.976 g=0.085) | OK
[ 629/1923] 04_315_90_003.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/90 (s=0.976 g=0.087) | OK
[ 630/1923] 04_315_90_004.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/90 (s=0.986 g=0.125) | OK
[ 631/1923] 04_315_90_005.jpg | REAL=04 | PRED_BASE=04 | PRED_FINAL=04 | REF=none | ORI=315/90 (s=0.985 g=0.128) | OK
[ 632/1923] 05_000_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/10 (s=0.983 g=0.176) | OK
[ 633/1923] 05_000_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/10 (s=0.967 g=0.164) | OK
[ 634/1923] 05_000_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/10 (s=0.988 g=0.182) | OK
[ 635/1923] 05_000_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/10 (s=0.968 g=0.158) | OK
[ 636/1923] 05_000_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/10 (s=0.961 g=0.152) | OK
[ 637/1923] 05_000_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/40 (s=0.980 g=0.183) | OK
[ 638/1923] 05_000_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/40 (s=0.980 g=0.184) | OK
[ 639/1923] 05_000_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/40 (s=0.956 g=0.127) | OK
[ 640/1923] 05_000_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/40 (s=0.994 g=0.163) | OK
[ 641/1923] 05_000_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/40 (s=0.995 g=0.164) | OK
[ 642/1923] 05_000_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/70 (s=0.948 g=0.079) | OK
[ 643/1923] 05_000_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/70 (s=0.948 g=0.080) | OK
[ 644/1923] 05_000_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/70 (s=0.948 g=0.079) | OK
[ 645/1923] 05_000_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/70 (s=0.980 g=0.073) | OK
[ 646/1923] 05_000_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/70 (s=0.975 g=0.067) | OK
[ 647/1923] 05_000_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/90 (s=0.984 g=0.078) | OK
[ 648/1923] 05_000_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/90 (s=0.985 g=0.080) | OK
[ 649/1923] 05_000_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/90 (s=0.963 g=0.053) | OK
[ 650/1923] 05_000_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/90 (s=0.943 g=0.063) | OK
[ 651/1923] 05_000_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=000/90 (s=0.950 g=0.063) | OK
[ 652/1923] 05_045_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/10 (s=0.942 g=0.337) | OK
[ 653/1923] 05_045_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/10 (s=0.927 g=0.337) | OK
[ 654/1923] 05_045_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/10 (s=0.980 g=0.389) | OK
[ 655/1923] 05_045_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/10 (s=0.968 g=0.366) | OK
[ 656/1923] 05_045_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/10 (s=0.967 g=0.357) | OK
[ 657/1923] 05_045_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/40 (s=0.934 g=0.231) | OK
[ 658/1923] 05_045_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/40 (s=0.936 g=0.229) | OK
[ 659/1923] 05_045_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/40 (s=0.936 g=0.240) | OK
[ 660/1923] 05_045_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/40 (s=0.981 g=0.271) | OK
[ 661/1923] 05_045_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/40 (s=0.983 g=0.271) | OK
[ 662/1923] 05_045_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/70 (s=0.971 g=0.188) | OK
[ 663/1923] 05_045_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/70 (s=0.965 g=0.185) | OK
[ 664/1923] 05_045_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/70 (s=0.988 g=0.167) | OK
[ 665/1923] 05_045_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/70 (s=0.977 g=0.126) | OK
[ 666/1923] 05_045_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/70 (s=0.962 g=0.115) | OK
[ 667/1923] 05_045_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/90 (s=0.995 g=0.151) | OK
[ 668/1923] 05_045_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/90 (s=0.988 g=0.160) | OK
[ 669/1923] 05_045_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/90 (s=0.987 g=0.153) | OK
[ 670/1923] 05_045_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/90 (s=0.991 g=0.168) | OK
[ 671/1923] 05_045_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=045/90 (s=0.992 g=0.147) | OK
[ 672/1923] 05_090_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/10 (s=0.992 g=0.272) | OK
[ 673/1923] 05_090_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/10 (s=0.994 g=0.266) | OK
[ 674/1923] 05_090_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/10 (s=0.992 g=0.269) | OK
[ 675/1923] 05_090_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/10 (s=0.977 g=0.266) | OK
[ 676/1923] 05_090_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/10 (s=0.953 g=0.247) | OK
[ 677/1923] 05_090_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/40 (s=0.989 g=0.199) | OK
[ 678/1923] 05_090_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/40 (s=0.989 g=0.200) | OK
[ 679/1923] 05_090_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/40 (s=0.989 g=0.200) | OK
[ 680/1923] 05_090_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/40 (s=0.961 g=0.168) | OK
[ 681/1923] 05_090_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/40 (s=0.955 g=0.170) | OK
[ 682/1923] 05_090_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/70 (s=0.970 g=0.114) | OK
[ 683/1923] 05_090_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/70 (s=0.983 g=0.115) | OK
[ 684/1923] 05_090_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/70 (s=0.983 g=0.115) | OK
[ 685/1923] 05_090_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/70 (s=0.942 g=0.109) | OK
[ 686/1923] 05_090_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/70 (s=0.873 g=0.057) | OK
[ 687/1923] 05_090_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/90 (s=0.993 g=0.118) | OK
[ 688/1923] 05_090_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/90 (s=0.994 g=0.112) | OK
[ 689/1923] 05_090_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/90 (s=0.994 g=0.116) | OK
[ 690/1923] 05_090_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/90 (s=0.952 g=0.102) | OK
[ 691/1923] 05_090_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=090/90 (s=0.976 g=0.111) | OK
[ 692/1923] 05_135_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/10 (s=0.937 g=0.237) | OK
[ 693/1923] 05_135_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/10 (s=0.948 g=0.245) | OK
[ 694/1923] 05_135_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/10 (s=0.940 g=0.238) | OK
[ 695/1923] 05_135_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/10 (s=0.981 g=0.269) | OK
[ 696/1923] 05_135_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/10 (s=0.970 g=0.252) | OK
[ 697/1923] 05_135_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/40 (s=0.968 g=0.205) | OK
[ 698/1923] 05_135_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/40 (s=0.977 g=0.237) | OK
[ 699/1923] 05_135_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/40 (s=0.953 g=0.181) | OK
[ 700/1923] 05_135_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/40 (s=0.990 g=0.277) | OK
[ 701/1923] 05_135_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/40 (s=0.991 g=0.273) | OK
[ 702/1923] 05_135_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/70 (s=0.986 g=0.086) | OK
[ 703/1923] 05_135_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/70 (s=0.967 g=0.068) | OK
[ 704/1923] 05_135_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/70 (s=0.967 g=0.068) | OK
[ 705/1923] 05_135_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/70 (s=0.958 g=0.061) | OK
[ 706/1923] 05_135_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/70 (s=0.988 g=0.079) | OK
[ 707/1923] 05_135_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/90 (s=0.996 g=0.080) | OK
[ 708/1923] 05_135_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/90 (s=0.996 g=0.081) | OK
[ 709/1923] 05_135_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/90 (s=0.996 g=0.080) | OK
[ 710/1923] 05_135_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/90 (s=0.976 g=0.092) | OK
[ 711/1923] 05_135_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=135/90 (s=0.982 g=0.081) | OK
[ 712/1923] 05_180_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/10 (s=0.994 g=0.337) | OK
[ 713/1923] 05_180_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/10 (s=0.995 g=0.347) | OK
[ 714/1923] 05_180_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/10 (s=0.912 g=0.235) | OK
[ 715/1923] 05_180_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/10 (s=0.947 g=0.307) | OK
[ 716/1923] 05_180_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/10 (s=0.992 g=0.331) | OK
[ 717/1923] 05_180_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/40 (s=0.887 g=0.184) | OK
[ 718/1923] 05_180_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/40 (s=0.886 g=0.187) | OK
[ 719/1923] 05_180_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/40 (s=0.921 g=0.157) | OK
[ 720/1923] 05_180_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/40 (s=0.971 g=0.135) | OK
[ 721/1923] 05_180_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/40 (s=0.972 g=0.147) | OK
[ 722/1923] 05_180_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/70 (s=0.961 g=0.015) | OK
[ 723/1923] 05_180_70_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/70 (s=0.952 g=0.006) | OK
[ 724/1923] 05_180_70_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/70 (s=0.974 g=0.028) | OK
[ 725/1923] 05_180_70_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/70 (s=0.981 g=0.062) | OK
[ 726/1923] 05_180_70_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/70 (s=0.969 g=0.069) | OK
[ 727/1923] 05_180_90_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/90 (s=0.989 g=0.050) | OK
[ 728/1923] 05_180_90_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/90 (s=0.989 g=0.051) | OK
[ 729/1923] 05_180_90_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/90 (s=0.978 g=0.035) | OK
[ 730/1923] 05_180_90_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/90 (s=0.963 g=0.053) | OK
[ 731/1923] 05_180_90_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=180/90 (s=0.964 g=0.054) | OK
[ 732/1923] 05_225_10_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/10 (s=0.880 g=0.347) | OK
[ 733/1923] 05_225_10_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/10 (s=0.875 g=0.375) | OK
[ 734/1923] 05_225_10_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/10 (s=0.952 g=0.523) | OK
[ 735/1923] 05_225_10_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/10 (s=0.849 g=0.326) | OK
[ 736/1923] 05_225_10_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/10 (s=0.966 g=0.528) | OK
[ 737/1923] 05_225_40_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/40 (s=0.985 g=0.296) | OK
[ 738/1923] 05_225_40_002.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/40 (s=0.987 g=0.310) | OK
[ 739/1923] 05_225_40_003.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/40 (s=0.975 g=0.310) | OK
[ 740/1923] 05_225_40_004.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/40 (s=0.954 g=0.250) | OK
[ 741/1923] 05_225_40_005.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/40 (s=0.961 g=0.258) | OK
[ 742/1923] 05_225_70_001.jpg | REAL=05 | PRED_BASE=05 | PRED_FINAL=05 | REF=none | ORI=225/70 (s=0.973 g=0.095) | OK
